SampleYear,DoubleReadYear,Source,SampleType,SpeciesID,SpecimenID,DoubleReadSampleID,Original_Age_Estimate,Original_Age_Date,Original_AgerID,DoubleRead_Age_Estimate,DoubleRead_Age_Date,DoubleRead_AgerID,Purpose
1991,1997,CA,Commercial,SABL,CA9130437-SABL-1-4,819,4,4/12/1997,mmann,6,5/9/97,bpederson,
1991,1997,CA,Commercial,SABL,CA9130437-SABL-1-5,819,4,4/12/1997,mmann,6,5/9/97,bpederson,
1991,1997,CA,Commercial,SABL,CA9130437-SABL-1-6,819,3,4/12/1997,mmann,3,5/9/97,bpederson,
1991,1997,CA,Commercial,SABL,CA9130437-SABL-1-7,819,14,4/12/1997,mmann,11,5/9/97,bpederson,
1991,1997,CA,Commercial,SABL,CA9130437-SABL-1-9,819,4,4/12/1997,mmann,4,5/9/97,bpederson,
1991,1997,CA,Commercial,SABL,CA9130804-SABL-2-1,819,8,4/21/1997,mmann,5,5/12/97,bpederson,
1991,1997,CA,Commercial,SABL,CA9130804-SABL-2-10,819,7,4/21/1997,mmann,8,5/12/97,bpederson,
1991,1997,CA,Commercial,SABL,CA9130804-SABL-2-11,819,7,4/21/1997,mmann,6,5/12/97,bpederson,
1991,1997,CA,Commercial,SABL,CA9130804-SABL-2-2,819,7,4/21/1997,mmann,7,5/12/97,bpederson,
1991,1997,CA,Commercial,SABL,CA9130804-SABL-2-3,819,18,4/21/1997,mmann,14,5/12/97,bpederson,
1991,1997,CA,Commercial,SABL,CA9130804-SABL-2-4,819,8,4/21/1997,mmann,6,5/12/97,bpederson,
1991,1997,CA,Commercial,SABL,CA9130804-SABL-2-5,819,5,4/21/1997,mmann,4,5/12/97,bpederson,
1991,1997,CA,Commercial,SABL,CA9130804-SABL-2-6,819,6,4/21/1997,mmann,6,5/12/97,bpederson,
1991,1997,CA,Commercial,SABL,CA9130804-SABL-2-7,819,10,4/21/1997,mmann,11,5/12/97,bpederson,
1991,1997,CA,Commercial,SABL,CA9130804-SABL-2-8,819,7,4/21/1997,mmann,7,5/12/97,bpederson,
1991,1997,CA,Commercial,SABL,CA9130804-SABL-2-9,819,5,4/21/1997,mmann,5,5/12/97,bpederson,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-1,820,1,7/1/1996,mmann,1,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-10,820,5,7/1/1996,mmann,3,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-11,820,4,7/1/1996,mmann,3,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-12,820,3,7/1/1996,mmann,1,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-13,820,2,7/1/1996,mmann,1,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-2,820,2,7/1/1996,mmann,1,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-3,820,3,7/1/1996,mmann,3,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-4,820,5,7/1/1996,mmann,2,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-5,820,4,7/1/1996,mmann,4,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-6,820,5,7/1/1996,mmann,3,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-7,820,2,7/1/1996,mmann,2,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-8,820,2,7/1/1996,mmann,1,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-9,820,5,7/1/1996,mmann,2,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-45,820,1,7/8/1996,mmann,1,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-46,820,4,7/8/1996,mmann,3,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-47,820,2,7/8/1996,mmann,1,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-48,820,2,7/8/1996,mmann,2,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-49,820,4,7/8/1996,mmann,1,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-50,820,3,7/8/1996,mmann,1,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-51,820,4,7/8/1996,mmann,2,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-52,820,3,7/8/1996,mmann,1,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-53,820,4,7/8/1996,mmann,3,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-54,820,3,7/8/1996,mmann,2,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-55,820,2,7/8/1996,mmann,1,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-56,820,3,7/8/1996,mmann,1,9/27/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110214-SABL-1,820,2,7/11/1996,mmann,1,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110214-SABL-2,820,2,7/11/1996,mmann,2,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110214-SABL-3,820,3,7/11/1996,mmann,1,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110214-SABL-4,820,3,7/11/1996,mmann,2,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110214-SABL-5,820,2,7/11/1996,mmann,1,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-11,820,24,7/16/1996,mmann,17,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-12,820,7,7/16/1996,mmann,11,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-13,820,3,7/16/1996,mmann,1,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-14,820,2,7/16/1996,mmann,1,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-15,820,4,7/16/1996,mmann,2,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-16,820,2,7/16/1996,mmann,2,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-17,820,4,7/16/1996,mmann,3,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-22,820,12,7/22/1996,mmann,8,10/2/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-23,820,16,7/22/1996,mmann,10,10/2/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-24,820,17,7/22/1996,mmann,18,10/2/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-25,820,36,7/22/1996,mmann,25,10/2/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-26,820,41,7/22/1996,mmann,30,10/2/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-27,820,12,7/22/1996,mmann,5,10/2/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-28,820,7,7/22/1996,mmann,2,10/2/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-29,820,9,7/22/1996,mmann,3,10/2/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-1,821,4,7/10/1996,bpederson,1,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-2,821,3,7/10/1996,bpederson,1,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-3,821,3,7/10/1996,bpederson,1,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-5,821,2,7/10/1996,bpederson,3,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-6,821,3,7/10/1996,bpederson,2,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-7,821,2,7/10/1996,bpederson,1,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-8,821,2,7/10/1996,bpederson,2,9/30/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-32,821,4,7/18/1996,bpederson,6,10/1/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-33,821,4,7/18/1996,bpederson,3,10/1/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-34,821,2,7/18/1996,bpederson,1,10/1/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-35,821,2,7/18/1996,bpederson,1,10/1/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-36,821,2,7/18/1996,bpederson,1,10/1/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-37,821,2,7/18/1996,bpederson,1,10/1/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-38,821,2,7/18/1996,bpederson,1,10/1/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-1,822,6,7/17/1996,jomalley,5,10/2/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-2,822,2,7/17/1996,jomalley,2,10/2/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-3,822,9,7/17/1996,jomalley,9,10/2/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-4,822,2,7/17/1996,jomalley,1,10/2/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-5,822,2,7/17/1996,jomalley,2,10/2/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-6,822,2,7/17/1996,jomalley,1,10/2/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-7,822,4,7/17/1996,jomalley,4,10/2/96,Jomalley,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-1,823,1,7/1/1996,mmann,1,9/24/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-10,823,5,7/1/1996,mmann,4,9/24/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-11,823,4,7/1/1996,mmann,3,9/24/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-12,823,3,7/1/1996,mmann,2,9/24/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-13,823,2,7/1/1996,mmann,1,9/24/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-2,823,2,7/1/1996,mmann,2,9/24/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-3,823,3,7/1/1996,mmann,3,9/24/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-4,823,5,7/1/1996,mmann,3,9/24/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-5,823,4,7/1/1996,mmann,4,9/24/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-6,823,5,7/1/1996,mmann,5,9/24/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-7,823,2,7/1/1996,mmann,3,9/24/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-8,823,2,7/1/1996,mmann,2,9/24/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-9,823,5,7/1/1996,mmann,2,9/24/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-45,823,1,7/8/1996,mmann,2,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-46,823,4,7/8/1996,mmann,3,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-47,823,2,7/8/1996,mmann,2,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-48,823,2,7/8/1996,mmann,2,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-49,823,4,7/8/1996,mmann,2,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-50,823,3,7/8/1996,mmann,2,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-51,823,4,7/8/1996,mmann,3,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-52,823,3,7/8/1996,mmann,2,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-53,823,4,7/8/1996,mmann,3,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-54,823,3,7/8/1996,mmann,2,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-55,823,2,7/8/1996,mmann,1,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-56,823,3,7/8/1996,mmann,2,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110214-SABL-1,823,2,7/11/1996,mmann,2,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110214-SABL-2,823,2,7/11/1996,mmann,2,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110214-SABL-3,823,3,7/11/1996,mmann,2,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110214-SABL-4,823,3,7/11/1996,mmann,3,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110214-SABL-5,823,2,7/11/1996,mmann,2,9/25/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-11,823,24,7/16/1996,mmann,12,9/26/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-12,823,7,7/16/1996,mmann,6,9/26/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-13,823,3,7/16/1996,mmann,4,9/26/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-14,823,2,7/16/1996,mmann,2,9/26/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-15,823,4,7/16/1996,mmann,2,9/26/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-16,823,2,7/16/1996,mmann,2,9/26/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-17,823,4,7/16/1996,mmann,3,9/26/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-22,823,12,7/22/1996,mmann,8,10/1/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-23,823,16,7/22/1996,mmann,9,10/1/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-24,823,17,7/22/1996,mmann,9,10/1/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-25,823,36,7/22/1996,mmann,20,10/1/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-26,823,41,7/22/1996,mmann,22,10/1/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-27,823,12,7/22/1996,mmann,6,10/1/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-28,823,7,7/22/1996,mmann,5,10/1/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-29,823,9,7/22/1996,mmann,4,10/1/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-1,824,4,7/10/1996,bpederson,2,9/27/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-2,824,3,7/10/1996,bpederson,2,9/27/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-3,824,3,7/10/1996,bpederson,2,9/27/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-4,824,2,7/10/1996,bpederson,3,9/27/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-5,824,2,7/10/1996,bpederson,2,9/27/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-6,824,3,7/10/1996,bpederson,3,9/27/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-7,824,2,7/10/1996,bpederson,2,9/27/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-8,824,2,7/10/1996,bpederson,2,9/27/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-32,824,4,7/18/1996,bpederson,4,9/27/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-33,824,4,7/18/1996,bpederson,2,9/27/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-34,824,2,7/18/1996,bpederson,1,9/27/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-35,824,2,7/18/1996,bpederson,2,9/27/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-36,824,2,7/18/1996,bpederson,1,9/27/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-37,824,2,7/18/1996,bpederson,2,9/27/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-38,824,2,7/18/1996,bpederson,2,9/27/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-1,825,6,7/17/1996,jomalley,5,9/28/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-2,825,2,7/17/1996,jomalley,2,9/28/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-3,825,9,7/17/1996,jomalley,9,9/28/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-4,825,2,7/17/1996,jomalley,1,9/28/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-5,825,2,7/17/1996,jomalley,2,9/28/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-6,825,2,7/17/1996,jomalley,2,9/28/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-7,825,4,7/17/1996,jomalley,7,9/28/96,bpederson,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-1,826,1,7/1/1996,mmann,1,9/19/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-10,826,5,7/1/1996,mmann,5,9/19/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-11,826,4,7/1/1996,mmann,4,9/19/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-12,826,3,7/1/1996,mmann,3,9/19/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-13,826,2,7/1/1996,mmann,4,9/19/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-2,826,2,7/1/1996,mmann,2,9/19/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-3,826,3,7/1/1996,mmann,3,9/19/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-4,826,5,7/1/1996,mmann,5,9/19/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-5,826,4,7/1/1996,mmann,4,9/19/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-6,826,5,7/1/1996,mmann,6,9/19/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-7,826,2,7/1/1996,mmann,5,9/19/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-8,826,2,7/1/1996,mmann,2,9/19/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110017-SABL-9,826,5,7/1/1996,mmann,5,9/19/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-45,826,1,7/8/1996,mmann,1,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-46,826,4,7/8/1996,mmann,4,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-47,826,2,7/8/1996,mmann,2,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-48,826,2,7/8/1996,mmann,2,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-49,826,4,7/8/1996,mmann,4,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-50,826,3,7/8/1996,mmann,3,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-51,826,4,7/8/1996,mmann,4,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-52,826,3,7/8/1996,mmann,3,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-53,826,4,7/8/1996,mmann,4,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-54,826,3,7/8/1996,mmann,3,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-55,826,2,7/8/1996,mmann,2,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110018-SABL-56,826,3,7/8/1996,mmann,3,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110214-SABL-1,826,2,7/11/1996,mmann,2,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110214-SABL-2,826,2,7/11/1996,mmann,2,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110214-SABL-3,826,3,7/11/1996,mmann,2,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110214-SABL-4,826,3,7/11/1996,mmann,3,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110214-SABL-5,826,2,7/11/1996,mmann,2,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-11,826,24,7/16/1996,mmann,18,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-12,826,7,7/16/1996,mmann,7,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-13,826,3,7/16/1996,mmann,3,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-14,826,2,7/16/1996,mmann,2,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-15,826,4,7/16/1996,mmann,2,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-16,826,2,7/16/1996,mmann,2,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-17,826,4,7/16/1996,mmann,5,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110220-SABL-18,826,11,7/16/1996,mmann,11,9/24/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-22,826,12,7/22/1996,mmann,10,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-23,826,16,7/22/1996,mmann,16,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-24,826,17,7/22/1996,mmann,16,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-25,826,36,7/22/1996,mmann,35,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-26,826,41,7/22/1996,mmann,39,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-27,826,12,7/22/1996,mmann,11,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-28,826,7,7/22/1996,mmann,5,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110422-SABL-29,826,9,7/22/1996,mmann,10,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-1,827,4,7/10/1996,bpederson,4,9/25/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-2,827,3,7/10/1996,bpederson,3,9/25/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-3,827,3,7/10/1996,bpederson,4,9/25/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-4,827,2,7/10/1996,bpederson,8,9/25/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-5,827,2,7/10/1996,bpederson,6,9/25/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-6,827,3,7/10/1996,bpederson,6,9/25/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-7,827,2,7/10/1996,bpederson,3,9/25/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110227-SABL-8,827,2,7/10/1996,bpederson,3,9/25/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-32,827,4,7/18/1996,bpederson,7,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-33,827,4,7/18/1996,bpederson,4,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-34,827,2,7/18/1996,bpederson,3,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-35,827,2,7/18/1996,bpederson,4,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-36,827,2,7/18/1996,bpederson,2,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-37,827,2,7/18/1996,bpederson,3,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110228-SABL-38,827,2,7/18/1996,bpederson,2,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-1,828,6,7/17/1996,jomalley,8,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-2,828,2,7/17/1996,jomalley,3,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-3,828,9,7/17/1996,jomalley,12,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-4,828,2,7/17/1996,jomalley,1,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-5,828,2,7/17/1996,jomalley,3,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-6,828,2,7/17/1996,jomalley,2,9/26/96,mmann,
1991,1996,WA,Commercial,SABL,WA9110230-SABL-7,828,4,7/17/1996,jomalley,8,9/26/96,mmann,
1991,1997,OR,Commercial,SABL,OR9120919-SABL-16,829,26,11/25/1996,mmann,23,2/6/97,bpederson,
1991,1997,OR,Commercial,SABL,OR9120919-SABL-17,829,19,11/25/1996,mmann,21,2/6/97,bpederson,
1991,1997,OR,Commercial,SABL,OR9120919-SABL-18,829,39,11/25/1996,mmann,37,2/6/97,bpederson,
1991,1997,OR,Commercial,SABL,OR9120919-SABL-19,829,27,11/25/1996,mmann,20,2/6/97,bpederson,
1991,1997,OR,Commercial,SABL,OR9120919-SABL-20,829,9,11/25/1996,mmann,8,2/6/97,bpederson,
1991,1997,OR,Commercial,SABL,OR9120919-SABL-21,829,7,11/25/1996,mmann,10,2/6/97,bpederson,
1991,1997,OR,Commercial,SABL,OR9120919-SABL-22,829,8,11/25/1996,mmann,8,2/6/97,bpederson,
1991,1997,OR,Commercial,SABL,OR9120919-SABL-23,829,14,11/25/1996,mmann,14,2/6/97,bpederson,
1991,1997,OR,Commercial,SABL,OR9120919-SABL-24,829,18,11/25/1996,mmann,18,2/6/97,bpederson,
1991,1997,OR,Commercial,SABL,OR9120919-SABL-25,829,9,11/25/1996,mmann,5,2/6/97,bpederson,
1991,1997,OR,Commercial,SABL,OR9120919-SABL-26,829,13,11/25/1996,mmann,16,2/6/97,bpederson,
1991,1997,OR,Commercial,SABL,OR9120929-SABL-15,829,3,12/5/1996,mmann,2,2/6/97,bpederson,
1991,1997,OR,Commercial,SABL,OR9120929-SABL-16,829,5,12/5/1996,mmann,3,2/6/97,bpederson,
1991,1997,OR,Commercial,SABL,OR9120929-SABL-17,829,4,12/5/1996,mmann,5,2/6/97,bpederson,
1991,1997,OR,Commercial,SABL,OR9120929-SABL-18,829,5,12/5/1996,mmann,6,2/6/97,bpederson,
1991,1997,OR,Commercial,SABL,OR9120929-SABL-19,829,9,12/5/1996,mmann,9,2/6/97,bpederson,
